# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
9.373220942203658312e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.868957663186001206e-01 1.458377578925899032e-01 -1.256556728803519436e-02 -3.214484488597595807e-02 -1.330597472050533137e-01 1.198881050625326961e-01 -5.012473866878323393e-03 -3.450174651935170728e-02 8.090439364750082740e-01 3.329354946890930589e-02 1.576625140560824201e-01 -6.704927259013609975e-01 -1.312483569278287465e+00
9.415670604369760222e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.858044535032941758e-01 1.472777118648768702e-01 -1.204463222525979996e-02 -3.032186167063176396e-02 -1.344966278651050506e-01 1.209425791266589834e-01 -4.883204480049265460e-03 -3.259719304097852960e-02 8.074047427190380599e-01 3.380287303303751434e-02 1.587923842479244119e-01 -6.728008700765920613e-01 -1.314206515307631218e+00
9.458120266535861020e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.847734504320453608e-01 1.486091172570977170e-01 -1.153810756469637530e-02 -2.862988744796465118e-02 -1.358512976072127065e-01 1.219015664040370706e-01 -4.741670006721004742e-03 -3.082408287703131827e-02 8.058615267028185203e-01 3.428817447298407317e-02 1.598502988241974065e-01 -6.749136445333373535e-01 -1.315795102271033024e+00
9.500569928701962930e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.837788221781713860e-01 1.499769269616556822e-01 -1.108110226525808178e-02 -2.698693593476468242e-02 -1.371720143714498519e-01 1.229051884886272206e-01 -4.640881793055824482e-03 -2.911011671596759956e-02 8.044091706900579064e-01 3.479078356318060505e-02 1.608000457467614885e-01 -6.775269684811552340e-01 -1.317766839812517965e+00
9.543019590868064839e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.827741986690346154e-01 1.513467046824424622e-01 -1.063271677396201639e-02 -2.533669736058509481e-02 -1.385048432585014866e-01 1.239061562349991485e-01 -4.553880839302053805e-03 -2.739051749440925970e-02 8.029511137531278875e-01 3.530730543830418178e-02 1.617415808085679307e-01 -6.805230421568365662e-01 -1.320132016896025107e+00
9.585469253034165638e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.813761445414791673e-01 1.525537918489891231e-01 -1.059382640564259133e-02 -2.379176759545315045e-02 -1.401973610247704838e-01 1.246497279888418436e-01 -4.848735731449930857e-03 -2.586976485401855375e-02 8.007748449375360345e-01 3.588560969779774901e-02 1.633395453646662165e-01 -6.878994934527190575e-01 -1.327640854076880927e+00
9.627918915200266436e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.798641914537052022e-01 1.537306169925961308e-01 -1.066678658616508624e-02 -2.227160004185225681e-02 -1.419963840709554392e-01 1.253335554844532407e-01 -5.250985850986832765e-03 -2.440013523755801134e-02 7.984039025079057161e-01 3.649441267161919467e-02 1.651016848204751031e-01 -6.972355875470753750e-01 -1.337287052625946160e+00
9.670368577366368346e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.783106044307273930e-01 1.548288291289033058e-01 -1.082645743112939547e-02 -2.070194924186130603e-02 -1.438192744482014451e-01 1.259268123166537579e-01 -5.753343944881344346e-03 -2.290311283641878470e-02 7.959472670678174877e-01 3.709919930718666436e-02 1.669535336249958479e-01 -7.089196261832156898e-01 -1.349422455689228251e+00
9.712818239532470255e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.767713535527340563e-01 1.558583000745163150e-01 -1.102092132257879650e-02 -1.906712532104584690e-02 -1.456130781919394157e-01 1.264523848858913335e-01 -6.308586452073700231e-03 -2.135091890731544498e-02 7.935048320876183503e-01 3.768903418507150993e-02 1.688061337273101259e-01 -7.228223143394960637e-01 -1.363830054186629503e+00
9.755267901698571054e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.752673601952100091e-01 1.568384371033818003e-01 -1.127254049949147352e-02 -1.738387829719523214e-02 -1.473616425516685868e-01 1.269344144980663891e-01 -6.934884180596740354e-03 -1.976557511163880634e-02 7.911205165700873065e-01 3.826656985758479512e-02 1.706129135723278845e-01 -7.395571029016703157e-01 -1.381071115740021726e+00
