# freq(eV) epsO1 epsO2 epsE1 epsE2
1.175040202350533747e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.179285168567143938e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.183530134783754129e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.187775101000364320e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.192020067216974288e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.196265033433584479e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.200509999650194670e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.204754965866804639e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.208999932083414830e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.213244898300025021e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.217489864516635212e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.221734830733245403e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.225979796949855594e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.230224763166465562e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.234469729383075753e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.238714695599685944e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.242959661816295913e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.247204628032906104e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.251449594249516295e+00 3.058601000000000347e+00 6.996000000000000829e-02 2.978714999999999780e+00 6.558799999999999353e-02
1.255694560466126486e+00 3.059512500121730039e+00 6.997042012142590250e-02 2.978714999999999780e+00 6.558799999999999353e-02
