# freq(eV) epsO1 epsO2 epsE1 epsE2
1.077405979368500466e+00 -1.028590796495298747e+02 2.048668186013324544e+01 -1.028590796495298747e+02 2.048668186013324544e+01
1.081650945585110657e+00 -1.018358221844433444e+02 2.036935168536950158e+01 -1.018358221844433444e+02 2.036935168536950158e+01
1.085895911801720848e+00 -1.008724608804457574e+02 2.025205003403316084e+01 -1.008724608804457574e+02 2.025205003403316084e+01
1.090140878018330817e+00 -9.994798191408905552e+01 2.017547138187402211e+01 -9.994798191408905552e+01 2.017547138187402211e+01
1.094385844234941008e+00 -9.900612339953279672e+01 2.009299484060220209e+01 -9.900612339953279672e+01 2.009299484060220209e+01
1.098630810451551199e+00 -9.806514664005740656e+01 1.998559610361061800e+01 -9.806514664005740656e+01 1.998559610361061800e+01
1.102875776668161611e+00 -9.716580605799241255e+01 1.989472973807653489e+01 -9.716580605799241255e+01 1.989472973807653489e+01
1.107120742884771358e+00 -9.618847895666981174e+01 1.980216965778716798e+01 -9.618847895666981174e+01 1.980216965778716798e+01
1.111365709101381771e+00 -9.527862341367446675e+01 1.970126463023213148e+01 -9.527862341367446675e+01 1.970126463023213148e+01
1.115610675317991518e+00 -9.436337250030038604e+01 1.962805752121833436e+01 -9.436337250030038604e+01 1.962805752121833436e+01
1.119855641534601931e+00 -9.355085289456133069e+01 1.958718937797928916e+01 -9.355085289456133069e+01 1.958718937797928916e+01
1.124100607751212122e+00 -9.272981572859109178e+01 1.953969016504721523e+01 -9.272981572859109178e+01 1.953969016504721523e+01
1.128345573967822091e+00 -9.184310548944341690e+01 1.947303484759299863e+01 -9.184310548944341690e+01 1.947303484759299863e+01
1.132590540184432282e+00 -9.094410602654951958e+01 1.941093846307422766e+01 -9.094410602654951958e+01 1.941093846307422766e+01
1.136835506401042473e+00 -9.005570697165822480e+01 1.935617973682882820e+01 -9.005570697165822480e+01 1.935617973682882820e+01
1.141080472617652664e+00 -8.917558692171502344e+01 1.928049171885345103e+01 -8.917558692171502344e+01 1.928049171885345103e+01
1.145325438834262854e+00 -8.835376688917384058e+01 1.924456472918809524e+01 -8.835376688917384058e+01 1.924456472918809524e+01
1.149570405050873045e+00 -8.754893976360636998e+01 1.922871758054604285e+01 -8.754893976360636998e+01 1.922871758054604285e+01
1.153815371267483014e+00 -8.671600984749468921e+01 1.919608297647637229e+01 -8.671600984749468921e+01 1.919608297647637229e+01
1.158060337484093205e+00 -8.591024965447222428e+01 1.912519497674489344e+01 -8.591024965447222428e+01 1.912519497674489344e+01
1.162305303700703396e+00 -8.512000039221149450e+01 1.906406147702143272e+01 -8.512000039221149450e+01 1.906406147702143272e+01
1.166550269917313365e+00 -8.428565353869046817e+01 1.902933369703227839e+01 -8.428565353869046817e+01 1.902933369703227839e+01
1.170795236133923556e+00 -8.343810043547766497e+01 1.900716665997496690e+01 -8.343810043547766497e+01 1.900716665997496690e+01
1.175040202350533747e+00 -8.265548726654415645e+01 1.896658103968507092e+01 -8.265548726654415645e+01 1.896658103968507092e+01
1.179285168567143938e+00 -8.175093793759870664e+01 1.895916806277812228e+01 -8.175093793759870664e+01 1.895916806277812228e+01
1.183530134783754129e+00 -8.100683110391264563e+01 1.898259442038866851e+01 -8.100683110391264563e+01 1.898259442038866851e+01
1.187775101000364320e+00 -8.031134731687254202e+01 1.899677403713914359e+01 -8.031134731687254202e+01 1.899677403713914359e+01
1.192020067216974288e+00 -7.952026655083292894e+01 1.895435483011365463e+01 -7.952026655083292894e+01 1.895435483011365463e+01
1.196265033433584479e+00 -7.874293594442455912e+01 1.894229700063599253e+01 -7.874293594442455912e+01 1.894229700063599253e+01
1.200509999650194670e+00 -7.801703838081971298e+01 1.896656163006737472e+01 -7.801703838081971298e+01 1.896656163006737472e+01
1.204754965866804639e+00 -7.730858479419228502e+01 1.901125168660601261e+01 -7.730858479419228502e+01 1.901125168660601261e+01
1.208999932083414830e+00 -7.655311810951104690e+01 1.904956721373302742e+01 -7.655311810951104690e+01 1.904956721373302742e+01
1.213244898300025021e+00 -7.577445460955924261e+01 1.903595342696089787e+01 -7.577445460955924261e+01 1.903595342696089787e+01
1.217489864516635212e+00 -7.500104163465171325e+01 1.901647673022745622e+01 -7.500104163465171325e+01 1.901647673022745622e+01
1.221734830733245403e+00 -7.424068090112356799e+01 1.900228436874441229e+01 -7.424068090112356799e+01 1.900228436874441229e+01
1.225979796949855594e+00 -7.352606426204140178e+01 1.902755568434510280e+01 -7.352606426204140178e+01 1.902755568434510280e+01
1.230224763166465562e+00 -7.281368045874489781e+01 1.906877744432243205e+01 -7.281368045874489781e+01 1.906877744432243205e+01
1.234469729383075753e+00 -7.209943168906228550e+01 1.911890662661611628e+01 -7.209943168906228550e+01 1.911890662661611628e+01
1.238714695599685944e+00 -7.137133398543687690e+01 1.916639126135035198e+01 -7.137133398543687690e+01 1.916639126135035198e+01
1.242959661816295913e+00 -7.070460417452704860e+01 1.923905020891136175e+01 -7.070460417452704860e+01 1.923905020891136175e+01
1.247204628032906104e+00 -7.005008432473141511e+01 1.931375478083385744e+01 -7.005008432473141511e+01 1.931375478083385744e+01
1.251449594249516295e+00 -6.936814244276241936e+01 1.936906559961576235e+01 -6.936814244276241936e+01 1.936906559961576235e+01
1.255694560466126486e+00 -6.866696320483529803e+01 1.942865344840473085e+01 -6.866696320483529803e+01 1.942865344840473085e+01
1.259939526682736677e+00 -6.797068400769833829e+01 1.949189475633861690e+01 -6.797068400769833829e+01 1.949189475633861690e+01
1.264184492899346868e+00 -6.729977090018303443e+01 1.956129956247914947e+01 -6.729977090018303443e+01 1.956129956247914947e+01
1.268429459115956837e+00 -6.665286053198728666e+01 1.966559857275350609e+01 -6.665286053198728666e+01 1.966559857275350609e+01
1.272674425332567028e+00 -6.600996084994994817e+01 1.977393187256296159e+01 -6.600996084994994817e+01 1.977393187256296159e+01
1.276919391549177218e+00 -6.535781646756566943e+01 1.986330220511096556e+01 -6.535781646756566943e+01 1.986330220511096556e+01
1.281164357765787187e+00 -6.471261009191449887e+01 1.997180734682233805e+01 -6.471261009191449887e+01 1.997180734682233805e+01
1.285409323982397378e+00 -6.407048792150581562e+01 2.008990545949270512e+01 -6.407048792150581562e+01 2.008990545949270512e+01
1.289654290199007569e+00 -6.342914893744817562e+01 2.021677765378215241e+01 -6.342914893744817562e+01 2.021677765378215241e+01
1.293899256415617760e+00 -6.278695424263537461e+01 2.033404394738364118e+01 -6.278695424263537461e+01 2.033404394738364118e+01
1.298144222632227951e+00 -6.214410003011033012e+01 2.044390673272319958e+01 -6.214410003011033012e+01 2.044390673272319958e+01
1.302389188848838142e+00 -6.154820533299881191e+01 2.056895875214869918e+01 -6.154820533299881191e+01 2.056895875214869918e+01
1.306634155065448111e+00 -6.095592587562810394e+01 2.069931844901751461e+01 -6.095592587562810394e+01 2.069931844901751461e+01
1.310879121282058302e+00 -6.036761715873973344e+01 2.083825028370775811e+01 -6.036761715873973344e+01 2.083825028370775811e+01
1.315124087498668493e+00 -5.975791539375048700e+01 2.101189644366552045e+01 -5.975791539375048700e+01 2.101189644366552045e+01
1.319369053715278461e+00 -5.914414543839998828e+01 2.119806762245117682e+01 -5.914414543839998828e+01 2.119806762245117682e+01
1.323614019931888652e+00 -5.856638389452832882e+01 2.138463645081069231e+01 -5.856638389452832882e+01 2.138463645081069231e+01
1.327858986148498843e+00 -5.800739104970481463e+01 2.157111995766705093e+01 -5.800739104970481463e+01 2.157111995766705093e+01
1.332103952365109034e+00 -5.747328815561771620e+01 2.175749031613710471e+01 -5.747328815561771620e+01 2.175749031613710471e+01
1.336348918581719225e+00 -5.692136903587460495e+01 2.195076397485930642e+01 -5.692136903587460495e+01 2.195076397485930642e+01
1.340593884798329416e+00 -5.636387297715938161e+01 2.214806954764469893e+01 -5.636387297715938161e+01 2.214806954764469893e+01
1.344838851014939385e+00 -5.581261025319719948e+01 2.237649976973690613e+01 -5.581261025319719948e+01 2.237649976973690613e+01
1.349083817231549576e+00 -5.528082613121804911e+01 2.259672143895039653e+01 -5.528082613121804911e+01 2.259672143895039653e+01
1.353328783448159767e+00 -5.478740172581173340e+01 2.280077779187605458e+01 -5.478740172581173340e+01 2.280077779187605458e+01
1.357573749664769736e+00 -5.427558313395500988e+01 2.303438856503031928e+01 -5.427558313395500988e+01 2.303438856503031928e+01
1.361818715881379926e+00 -5.375160166575960830e+01 2.328754174955845713e+01 -5.375160166575960830e+01 2.328754174955845713e+01
1.366063682097990339e+00 -5.324443336503185975e+01 2.357278343507555718e+01 -5.324443336503185975e+01 2.357278343507555718e+01
1.370308648314600086e+00 -5.274319528100487275e+01 2.386340866506509428e+01 -5.274319528100487275e+01 2.386340866506509428e+01
1.374553614531210499e+00 -5.227804308696892832e+01 2.414952745757268104e+01 -5.227804308696892832e+01 2.414952745757268104e+01
1.378798580747820690e+00 -5.182086927288104761e+01 2.444159572944726122e+01 -5.182086927288104761e+01 2.444159572944726122e+01
1.383043546964430659e+00 -5.138402297561673748e+01 2.474882223428532058e+01 -5.138402297561673748e+01 2.474882223428532058e+01
1.387288513181040850e+00 -5.095200990928646689e+01 2.508436998381964500e+01 -5.095200990928646689e+01 2.508436998381964500e+01
1.391533479397651041e+00 -5.052547190585009673e+01 2.545199991565811004e+01 -5.052547190585009673e+01 2.545199991565811004e+01
1.395778445614261010e+00 -5.012766949112194226e+01 2.580468014490904594e+01 -5.012766949112194226e+01 2.580468014490904594e+01
