# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
7.760133779891805750e-01 6.787511920342431557e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.696129181918324533e-07 -2.482246035156465037e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -1.725027351882163435e-07 -2.744007086453804449e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.124371581325950276e-01 2.280273871685484233e-01 1.595354546988565492e-01 1.547761722758215774e-01 6.786423950060689325e-01
7.802583442057906549e-01 7.517150799047783600e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.216788843971573096e-07 -2.739703370266113556e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -1.893491768153537432e-07 -3.029094369088561047e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.144463284927709212e-01 2.258233171911029069e-01 1.597303543161261719e-01 1.539284910950358132e-01 6.778309417413060922e-01
7.845033104224007348e-01 8.443610351777618489e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.882480045080440113e-07 -3.067811609411432020e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -2.102684395233849055e-07 -3.391455151278637519e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.173688730450936912e-01 2.233445392362437831e-01 1.592865877186625256e-01 1.530155190272202148e-01 6.766594201321807223e-01
7.887482766390109257e-01 9.370069904507476672e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.548773270162956334e-07 -3.396730074938113401e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -2.310557805101678619e-07 -3.754962402491455960e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.198783157022287327e-01 2.213988190811717605e-01 1.587228652165995069e-01 1.523052882035863531e-01 6.755856573454429581e-01
7.929932428556210056e-01 1.029652945723731156e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.225163917475668459e-07 -3.719167902671286882e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -2.508685826965674575e-07 -4.110978748211387654e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.228647997574316975e-01 2.187698064002408793e-01 1.583653938423274232e-01 1.513179869040317815e-01 6.744068540755298047e-01
7.972382090722311965e-01 1.122298900996716869e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.898926934426658926e-07 -4.045519118544729702e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -2.708288335845367478e-07 -4.471571484219243885e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.252945104459672887e-01 2.169796561898998111e-01 1.577258333641329002e-01 1.506652014360780056e-01 6.733441863560722940e-01
8.014831752888412764e-01 1.253875111204543000e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.856899614616788575e-07 -4.505877000004884020e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -2.991814594182434899e-07 -4.979949383799151286e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.280843582528358171e-01 2.146723727325310083e-01 1.572432690146331746e-01 1.498019615752293754e-01 6.722015165600477848e-01
8.057281415054514673e-01 1.400120878852950401e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.917234801091340675e-07 -5.017875164412898033e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -3.310919594871454774e-07 -5.546109806241337614e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.301494298855999654e-01 2.128281573317477859e-01 1.570224127826522487e-01 1.491015580513388172e-01 6.713132179541306810e-01
8.099731077220615472e-01 1.546366646501353989e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.099092436274541880e-06 -5.527092981816629166e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -3.616174740880156439e-07 -6.108317300745212704e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.329291688166834851e-01 2.107193480544146402e-01 1.563514831289018747e-01 1.483156253625060317e-01 6.701438124839237398e-01
8.142180739386717381e-01 1.692612414149761390e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.206836967593867698e-06 -6.035002881143300820e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -3.916835969464189151e-07 -6.669157728691008633e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.355002574346361177e-01 2.087978664826976305e-01 1.557018760826662518e-01 1.476008782532404473e-01 6.690331631380002086e-01
8.184630401552819290e-01 1.840866527754555419e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.316632416786172446e-06 -6.547888613064419088e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -4.215386828945654566e-07 -7.235337883456843077e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.380653998248847492e-01 2.069163602365907961e-01 1.550182399385244547e-01 1.469006678990034120e-01 6.679196926978676618e-01
8.227080063718920089e-01 2.069850531897248120e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.486091481203667339e-06 -7.336678419793974967e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -4.680042316611336773e-07 -8.105504045366221580e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.411195365095313514e-01 2.044730196885827522e-01 1.544074438018858964e-01 1.459726232993545647e-01 6.666763086879975431e-01
8.269529725885021998e-01 2.298834536039946327e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.655753607086326470e-06 -8.120919583774087348e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -5.141840150656889091e-07 -8.971527171093794481e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.435657323912308270e-01 2.023350982894848993e-01 1.540991693192842737e-01 1.451467299238209940e-01 6.656570108883534953e-01
8.311979388051122797e-01 2.527818540182638605e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.826262943097296270e-06 -8.902978857574609359e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -5.594108279848271952e-07 -9.835018150062713311e-07 0.000000000000000000e+00 0.000000000000000000e+00 6.460020121145907401e-01 2.003510214405539169e-01 1.536469664448553429e-01 1.443838847763542765e-01 6.646166593310858239e-01
8.354429050217224706e-01 2.756802544325337235e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.998230421991644671e-06 -9.682990411836015088e-07 0.000000000000000000e+00 -0.000000000000000000e+00 -6.030643119665859528e-07 -1.069528142730565605e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.487570564061480027e-01 1.983664334047996747e-01 1.528765101890523226e-01 1.436323338431246266e-01 6.634273297913023670e-01
8.396878712383325505e-01 3.026593362265507789e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.200995945829018446e-06 -1.059402854379175940e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -6.544475812069554015e-07 -1.170055303563359699e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.513693665883542039e-01 1.962094527686576995e-01 1.524211806429880967e-01 1.427936342446430862e-01 6.623311933359911086e-01
8.439328374549427414e-01 3.382214685129048226e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.465683736498317358e-06 -1.179342436683061417e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -7.248616326619181164e-07 -1.302710907844722352e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.530465259870864569e-01 1.942833299360269828e-01 1.526701440768865603e-01 1.420105637406192112e-01 6.616260035865922928e-01
8.481778036715528213e-01 3.737836007992579346e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.733132089828515931e-06 -1.300189780606343076e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -7.921807986400854605e-07 -1.435998108921113192e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.556603253295794076e-01 1.925102364126167476e-01 1.518294382578038448e-01 1.413394279936280862e-01 6.604650319695499761e-01
8.524227698881630122e-01 4.093457330856119782e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.001685270192407056e-06 -1.419011420293042710e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -8.584648192278264351e-07 -1.567201852829423079e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.578807220113193077e-01 1.905591202531644879e-01 1.515601577355162044e-01 1.405660686715434204e-01 6.595142669600794205e-01
8.566677361047732031e-01 4.449078653719660219e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.271592532349992910e-06 -1.536825924724877100e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -9.233305821989937583e-07 -1.697322213758106176e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.600461268337510790e-01 1.886119689919371623e-01 1.513419041743117588e-01 1.397873563813879505e-01 6.585881103654362967e-01
8.609127023213832830e-01 4.923891793945328335e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.631616007914717475e-06 -1.694724278118648383e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.010388626934343967e-06 -1.871626666731230799e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.624424438904701340e-01 1.865921053584103095e-01 1.509654507511195565e-01 1.389805924408984983e-01 6.575676544380778532e-01
8.651576685379934739e-01 5.471697867013664811e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.047945970701463055e-06 -1.877091596580426364e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.109737732459876436e-06 -2.072791659260899492e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.649862013066283328e-01 1.846385959376177222e-01 1.503752027557539450e-01 1.382102374457919169e-01 6.564658126356418544e-01
8.694026347546035538e-01 6.019503940081986888e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.465160376952792087e-06 -2.058565774786285239e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.207998578630440529e-06 -2.273097557522596695e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.671928269827119840e-01 1.828711944798602496e-01 1.499359785374277665e-01 1.375057995980676073e-01 6.554868983388917325e-01
8.736476009712137447e-01 6.567310013150323364e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.883608686465182539e-06 -2.238728232723332443e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.304886092233296530e-06 -2.472070274362851095e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.691822815085454179e-01 1.811717765856209195e-01 1.496459419058336626e-01 1.368195356157382303e-01 6.545966757441725736e-01
8.778925671878239356e-01 7.115116086218659840e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.304065929127976657e-06 -2.417202196108995608e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.399678079923849006e-06 -2.669186057738515246e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.711321370885361404e-01 1.794306177283846171e-01 1.494372451830792425e-01 1.361111156395261035e-01 6.537321733526666456e-01
8.821375334044340155e-01 7.928432953425278913e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.925421099348612966e-06 -2.684287138065907638e-06 0.000000000000000000e+00 -0.000000000000000000e+00 -1.543574281783866222e-06 -2.964095424295087270e-06 0.000000000000000000e+00 0.000000000000000000e+00 6.731781672476981893e-01 1.776722005177656383e-01 1.491496322345361725e-01 1.353949948123924218e-01 6.528254165248603691e-01
