# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
7.802583442057906549e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 6.939848598796762857e-01 -3.644603445514434936e-01 -3.653849003017632935e-01 -6.926702369891211131e-01 -2.518895548022517805e-01 -4.029577761659728918e-01 -4.039982283630149107e-01 2.532093220479361140e-01 6.138722555359328314e-01 2.265764232417665225e-01 1.595513212223006461e-01 -5.005811436172072915e-01 1.499621060853165710e+00
7.845033104224007348e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 6.966782928160596411e-01 -3.633293676046492893e-01 -3.643711242933914685e-01 -6.954255652526784015e-01 -2.490266968313115670e-01 -4.016593625219383457e-01 -4.028190558902928209e-01 2.502746333009892021e-01 6.168759530354654963e-01 2.241225615492676571e-01 1.590014854152668466e-01 -5.006093599374967784e-01 1.499698265120053442e+00
7.887482766390109257e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 6.989033525793297841e-01 -3.625085094940556640e-01 -3.636179945636403010e-01 -6.976792006706978855e-01 -2.465891747499326381e-01 -4.007400628553614008e-01 -4.019692832694714002e-01 2.478029438341737833e-01 6.194263143606082433e-01 2.221922113731135129e-01 1.583814742662782438e-01 -5.006265152768212268e-01 1.499737414304798566e+00
7.929932428556210056e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.017086628540827320e-01 -3.612059692654135956e-01 -3.623078459721282840e-01 -7.004600106631972967e-01 -2.436438255612767279e-01 -3.992586788863919933e-01 -4.004817281052936995e-01 2.448830766570100625e-01 6.223880007743407550e-01 2.195615710897231843e-01 1.580504281359360608e-01 -5.006261058322190038e-01 1.499714696479392151e+00
7.972382090722311965e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.038166862153745207e-01 -3.604671727782940427e-01 -3.615844335956964750e-01 -7.025177043196295656e-01 -2.413161354288174409e-01 -3.984296411809748473e-01 -3.996721906309763650e-01 2.426065992871659360e-01 6.247844689736052892e-01 2.177877390856733930e-01 1.574277919407213178e-01 -5.006391770446423362e-01 1.499686768171004658e+00
8.014831752888412764e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.063621835597607701e-01 -3.593561240462206374e-01 -3.605188774430668763e-01 -7.050572126017810026e-01 -2.386054693523926296e-01 -3.971647047858802848e-01 -3.984555162417530716e-01 2.398989834121450504e-01 6.275819461437189828e-01 2.154953466990968125e-01 1.569227071571842047e-01 -5.006544284771161646e-01 1.499696092445961471e+00
8.057281415054514673e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.083127571967956504e-01 -3.583887105893167613e-01 -3.595533361294704910e-01 -7.070778435944033991e-01 -2.364738391433693354e-01 -3.961164989400765557e-01 -3.974055639566454468e-01 2.376936790244405795e-01 6.296935541547716841e-01 2.136288123218104962e-01 1.566776335234178197e-01 -5.006407205378122782e-01 1.499734226495672340e+00
8.099731077220615472e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.107579814665767604e-01 -3.574244823710888141e-01 -3.584383590141947962e-01 -7.095413465779096818e-01 -2.338497631891978401e-01 -3.950109318876766085e-01 -3.961419674012604530e-01 2.350590275073567437e-01 6.324280742665326915e-01 2.114502764018300895e-01 1.561216493316372189e-01 -5.005815677272906772e-01 1.499679083917842437e+00
8.142180739386717381e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.130025500847398945e-01 -3.565496052547164618e-01 -3.577047590233933816e-01 -7.116829542192920632e-01 -2.314077302470753106e-01 -3.940156454566169919e-01 -3.953007888371888323e-01 2.327155344259528857e-01 6.349727896944594718e-01 2.096085500505791288e-01 1.554186602549613994e-01 -5.006487435027461297e-01 1.499669091397166421e+00
8.184630401552819290e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.152242690795018731e-01 -3.556960004618789917e-01 -3.568987055965773258e-01 -7.138911754357601946e-01 -2.289892702915013734e-01 -3.930397872072960430e-01 -3.943758678261907180e-01 2.303077965646355696e-01 6.375413481232242718e-01 2.077451832593547043e-01 1.547134686174210239e-01 -5.006662262672778585e-01 1.499674731257051752e+00
8.227080063718920089e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.179704323101530061e-01 -3.544545031987934580e-01 -3.556726417447801936e-01 -7.166746817785663026e-01 -2.261053271475383930e-01 -3.915985198185603089e-01 -3.929488254609626030e-01 2.273833291015164015e-01 6.406225820488258282e-01 2.052924887365106532e-01 1.540849292146635185e-01 -5.006627694886762736e-01 1.499697410096454631e+00
8.269529725885021998e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.202578441937740328e-01 -3.532624665437413269e-01 -3.545374206715407039e-01 -7.189872328096083010e-01 -2.236716070707031045e-01 -3.902641547463640004e-01 -3.916726201450952960e-01 2.249193585931894557e-01 6.431025779954389066e-01 2.031656287653904047e-01 1.537317932391706887e-01 -5.006766873829173736e-01 1.499730643548453202e+00
8.311979388051122797e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.224659974862539524e-01 -3.522000774996830175e-01 -3.534456049018117052e-01 -7.211536728332603730e-01 -2.213018138336816654e-01 -3.890713670195693474e-01 -3.904521207496114421e-01 2.225943766288365766e-01 6.454942137899497556e-01 2.011760682726017047e-01 1.533297179374485397e-01 -5.006716637840015194e-01 1.499687763575550115e+00
8.354429050217224706e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.248362513684000197e-01 -3.512398968060913007e-01 -3.524854262276696515e-01 -7.234434306982223672e-01 -2.187549896193859700e-01 -3.879596472848974020e-01 -3.893458587211393040e-01 2.201309958099349762e-01 6.481867147647317751e-01 1.992071432121872987e-01 1.526061420230809262e-01 -5.006835899784601862e-01 1.499631533864800526e+00
8.396878712383325505e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.272189165780428288e-01 -3.500314471007023309e-01 -3.513120443836240669e-01 -7.257914271338805623e-01 -2.162324114518902884e-01 -3.865915118136430406e-01 -3.880169171369554637e-01 2.176418348935005298e-01 6.507813574091954045e-01 1.970672745244672064e-01 1.521513680663373891e-01 -5.006999019557873964e-01 1.499617747282396829e+00
8.439328374549427414e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.290145558587566299e-01 -3.486894081172330351e-01 -3.500237585670426532e-01 -7.276212514830544542e-01 -2.143156777862139373e-01 -3.851650557761733262e-01 -3.866448370802081369e-01 2.156855914736680591e-01 6.524979215791261167e-01 1.951489171730768357e-01 1.523531612477970476e-01 -5.007115495561542673e-01 1.499656643165577119e+00
8.481778036715528213e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.312070631200207060e-01 -3.478455924299941326e-01 -3.491606436184744311e-01 -7.298528592394871728e-01 -2.119356753335814858e-01 -3.841790024630647449e-01 -3.856366908819196526e-01 2.132654302995717066e-01 6.551293382608507354e-01 1.933540187639177232e-01 1.515166429752315413e-01 -5.006960768251085270e-01 1.499667572334725474e+00
8.524227698881630122e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.332885205779400284e-01 -3.466535267380607133e-01 -3.480119297653762600e-01 -7.319693355832833648e-01 -2.097163228639992161e-01 -3.828553044918763248e-01 -3.843564292663435578e-01 2.110062363560572529e-01 6.573860667522868351e-01 1.914063083763432593e-01 1.512076248713699056e-01 -5.007037456222500627e-01 1.499702252643207556e+00
8.566677361047732031e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.353415812540808894e-01 -3.454256587349857632e-01 -3.468103513859320808e-01 -7.339966621361001531e-01 -2.075329869538362904e-01 -3.814997094598578942e-01 -3.830303153219767331e-01 2.088475115625079148e-01 6.595373233445604999e-01 1.894707372667209788e-01 1.509919393887185213e-01 -5.007156346798596891e-01 1.499691147259446744e+00
8.609127023213832830e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.375499218687827652e-01 -3.441838994517646966e-01 -3.455340645335024385e-01 -7.360790242044127352e-01 -2.052012248069240707e-01 -3.801112504203849052e-01 -3.816143368151841964e-01 2.066487986620990924e-01 6.618242817586165172e-01 1.874626667048959749e-01 1.507130515364875079e-01 -5.007224356363612072e-01 1.499589414591439684e+00
8.651576685379934739e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.397970555181156982e-01 -3.430546865346025820e-01 -3.444227128528315474e-01 -7.383173849796316190e-01 -2.028141464370633307e-01 -3.788205616682166488e-01 -3.803433262379750657e-01 2.042691019984326228e-01 6.643628836993469289e-01 1.855127538913152463e-01 1.501243624093378248e-01 -5.007281059091397424e-01 1.499584198083510955e+00
8.694026347546035538e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.417821171642884348e-01 -3.419826276844744051e-01 -3.433472258335097949e-01 -7.403213245880755355e-01 -2.006807522106194286e-01 -3.776220732055267093e-01 -3.791405362247398103e-01 2.021156743942602030e-01 6.665779040550610102e-01 1.837347432622450372e-01 1.496873526826939527e-01 -5.007219284649226942e-01 1.499589177802006734e+00
8.736476009712137447e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.436239003010802762e-01 -3.408896836361497429e-01 -3.422430862120330319e-01 -7.422013932359283750e-01 -1.986941517334196716e-01 -3.764205236866844384e-01 -3.779252997613352649e-01 2.000893384035535572e-01 6.685877598449178061e-01 1.820175260640439219e-01 1.493947140910382720e-01 -5.007100174877030518e-01 1.499604443279237920e+00
8.778925671878239356e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.454644259988219002e-01 -3.397277243010692338e-01 -3.411426785921390925e-01 -7.440758594251579705e-01 -1.967189379573018593e-01 -3.751430089676946467e-01 -3.767102259971342737e-01 1.980741333584074004e-01 6.705796744124216113e-01 1.802872872024403605e-01 1.491330383851380281e-01 -5.007246134014602390e-01 1.499646721538971939e+00
8.821375334044340155e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.473634618791453743e-01 -3.385646512790688734e-01 -3.400375132325518246e-01 -7.459546702943370411e-01 -1.946884448479827279e-01 -3.738564028613655665e-01 -3.754858068290640172e-01 1.960603310831333379e-01 6.726260238935045654e-01 1.785507225361333550e-01 1.488232535703620796e-01 -5.007466374255963304e-01 1.499651180241642123e+00
8.863824996210440954e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.493168642175765948e-01 -3.373782460564731522e-01 -3.389080901994277473e-01 -7.478598780767267140e-01 -1.926085713367505503e-01 -3.725377453513576964e-01 -3.742302329889887202e-01 1.940263255791727925e-01 6.747264673762820575e-01 1.767884578823025743e-01 1.484850747414153682e-01 -5.007726959018915514e-01 1.499635968639411399e+00
8.906274658376542863e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.513392110146220881e-01 -3.361275104143175430e-01 -3.377159288776737656e-01 -7.498340077601187703e-01 -1.904669829241870949e-01 -3.711432496685914129e-01 -3.729005030984120506e-01 1.919304639046555683e-01 6.768977005383569612e-01 1.749585357722550083e-01 1.481437636893880305e-01 -5.007991320460065676e-01 1.499620729677958009e+00
8.948724320542644772e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.533352510975076521e-01 -3.348976436368194531e-01 -3.364915785441311979e-01 -7.518413673569042111e-01 -1.883574542118791606e-01 -3.697681098640004937e-01 -3.715308121916306439e-01 1.898080848098419038e-01 6.790812281799298855e-01 1.731346195482642847e-01 1.477841522718058298e-01 -5.007973519407405982e-01 1.499624241845719963e+00
8.991173982708745571e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.553497139255660464e-01 -3.336609504668876514e-01 -3.352343292766390981e-01 -7.538819032232080275e-01 -1.862352831479605342e-01 -3.683804492693858457e-01 -3.701203959028449009e-01 1.876594281984393653e-01 6.813013998634529500e-01 1.712964522740797191e-01 1.474021478624673309e-01 -5.007840716798481751e-01 1.499627254547609256e+00
9.033623644874848591e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.574672745253923090e-01 -3.323932711244755311e-01 -3.339434545164088330e-01 -7.559555522812181350e-01 -1.840139301282649464e-01 -3.669493025332580816e-01 -3.686684751378987990e-01 1.854847480425341477e-01 6.836144932524548246e-01 1.694169767139002136e-01 1.469685300336449618e-01 -5.007807189420920846e-01 1.499580325584991547e+00
9.076073307040949389e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.595691959035364427e-01 -3.310383735423015894e-01 -3.326182108858999342e-01 -7.580622414501499984e-01 -1.818211915422047742e-01 -3.654240594967395617e-01 -3.671742560224229290e-01 1.832843130348002503e-01 6.859125021242198361e-01 1.675018813215811142e-01 1.465856165541990497e-01 -5.007883852278939285e-01 1.499588690819256831e+00
9.118522969207050188e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.616761352996275214e-01 -3.296189430737478943e-01 -3.312578380125045241e-01 -7.602018870555850016e-01 -1.796341635220363719e-01 -3.638269956656716153e-01 -3.656369298617455077e-01 1.810584072618855178e-01 6.882189235228111102e-01 1.655555133991520878e-01 1.462255630780368021e-01 -5.008021122724074514e-01 1.499628816867801362e+00
9.160972631373152097e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.638018662547361171e-01 -3.282443773598723302e-01 -3.298615265366513505e-01 -7.622840707546579830e-01 -1.774266817976835608e-01 -3.622790567311625076e-01 -3.640697264876436301e-01 1.788970955959679754e-01 6.905116466889851257e-01 1.636386394586089310e-01 1.458497138524059433e-01 -5.007990535582030889e-01 1.499581799629491341e+00
9.203422293539252896e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.657737952193106601e-01 -3.267911568736591721e-01 -3.284052083940682820e-01 -7.642307162273772603e-01 -1.753855110491774061e-01 -3.606714957726749327e-01 -3.624610938581938058e-01 1.768818036809132743e-01 6.925502670905863134e-01 1.617546111915856843e-01 1.456951217178280023e-01 -5.007998606727822599e-01 1.499555649747809971e+00
9.245871955705353695e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.677586105834787178e-01 -3.254312944487925963e-01 -3.270652604823412468e-01 -7.662116356640062964e-01 -1.733178944478757366e-01 -3.591488006455280102e-01 -3.609598666189069993e-01 1.748161471110896981e-01 6.947053833864920147e-01 1.599398320706357512e-01 1.453547845428722340e-01 -5.008054722726063002e-01 1.499553782106749944e+00
9.288321617871455604e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.700862601790884332e-01 -3.243313829073977694e-01 -3.259866984227897113e-01 -7.685335818954800446e-01 -1.708702919473258364e-01 -3.578273131737775281e-01 -3.596615283348115200e-01 1.723721646458958312e-01 6.975674440524635145e-01 1.581528104160866421e-01 1.442797455314498434e-01 -5.008114728949222272e-01 1.499549157184609571e+00
9.330771280037557514e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.718302133548926580e-01 -3.229435346156626085e-01 -3.246179768330702542e-01 -7.702906679929368838e-01 -1.690500307076137909e-01 -3.563090094787008666e-01 -3.581626703402100431e-01 1.705361984233310091e-01 6.993694744388587736e-01 1.564485582579249190e-01 1.441819673032163074e-01 -5.008145038154940831e-01 1.499560166183302234e+00
9.373220942203658312e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.735063591722899368e-01 -3.215292858156635347e-01 -3.232227259075308168e-01 -7.720448579802009492e-01 -1.673032392350105313e-01 -3.547727468372411930e-01 -3.566410974521863064e-01 1.687060728077080796e-01 7.011096812969328518e-01 1.547543435755339702e-01 1.441359751275331780e-01 -5.008080467696599536e-01 1.499619254085488018e+00
9.415670604369760222e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.755544413568433715e-01 -3.201423626828486801e-01 -3.218560426417761966e-01 -7.741275726093388432e-01 -1.651843931874099336e-01 -3.532015357669102684e-01 -3.550888982572801278e-01 1.665489296533194385e-01 7.034203173757669347e-01 1.529319401275160972e-01 1.436477424967169680e-01 -5.008081306637767183e-01 1.499645755967619731e+00
9.458120266535861020e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.772683849071482243e-01 -3.188783066919409492e-01 -3.206103666971725774e-01 -7.758388678148145923e-01 -1.633796626248608663e-01 -3.518032465934083364e-01 -3.537103750525543711e-01 1.647449482616828720e-01 7.052732363503775304e-01 1.513551829353195211e-01 1.433715807143029486e-01 -5.008133480482219735e-01 1.499645152021569006e+00
9.500569928701962930e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.788821851024338994e-01 -3.175840435373985526e-01 -3.193353036406764156e-01 -7.773817121024912957e-01 -1.616762057456275214e-01 -3.503899931172808069e-01 -3.523226690591695354e-01 1.631133678843875723e-01 7.069072227210950743e-01 1.498247883482976273e-01 1.432679889306072984e-01 -5.008287744481757509e-01 1.499593992347431959e+00
9.543019590868064839e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.809557584848381140e-01 -3.159937472765488309e-01 -3.177678258925237809e-01 -7.793832499702664229e-01 -1.595656456056310790e-01 -3.486055356412153805e-01 -3.505675522392776577e-01 1.610754019284650618e-01 7.090792932675902271e-01 1.479149542633478864e-01 1.430057524690618864e-01 -5.008450127691018716e-01 1.499541105017344833e+00
9.585469253034165638e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.828587131185598125e-01 -3.145798373700152140e-01 -3.163744711221977424e-01 -7.812832885125730042e-01 -1.576028735726965058e-01 -3.470197828750144486e-01 -3.490038469788703801e-01 1.591133865904961475e-01 7.111623108361316836e-01 1.461910752316704920e-01 1.426466139321978244e-01 -5.008506667468698437e-01 1.499539515421092872e+00
9.627918915200266436e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.847687377630681027e-01 -3.130531058663095778e-01 -3.148525705280096898e-01 -7.832063298581464217e-01 -1.556535259228913615e-01 -3.453180179724352206e-01 -3.473065513877796051e-01 1.571493314545305275e-01 7.132042575803725359e-01 1.443951533410587906e-01 1.424005890785686734e-01 -5.008485609447420606e-01 1.499543658230598986e+00
9.670368577366368346e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.864742126787553911e-01 -3.116774374643120349e-01 -3.134552044256962988e-01 -7.849479758761064296e-01 -1.538845776154663669e-01 -3.437972357388575650e-01 -3.457609483224797775e-01 1.553435565083358394e-01 7.150410011232699592e-01 1.427796282315445808e-01 1.421793706451854600e-01 -5.008341753091533066e-01 1.499555435371676904e+00
9.712818239532470255e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.879456902420457487e-01 -3.104730923563177036e-01 -3.122529241652166609e-01 -7.864310141132667686e-01 -1.523215583760598457e-01 -3.424828551716676550e-01 -3.444483457708796825e-01 1.537676631414508777e-01 7.166137902286291439e-01 1.413927601824635505e-01 1.419934495889073056e-01 -5.008318183669224766e-01 1.499559018060103277e+00
9.755267901698571054e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.901346471302219676e-01 -3.087246881258645104e-01 -3.105266713264018819e-01 -7.886188184299839365e-01 -1.501379703742035665e-01 -3.405066761231780870e-01 -3.424956126125441869e-01 1.515827601609736064e-01 7.189850740204859481e-01 1.393833922347006427e-01 1.416315337448134093e-01 -5.008375336544959033e-01 1.499558447134664574e+00
9.797717563864671853e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.919515401980198321e-01 -3.072011857707841465e-01 -3.090548813549833240e-01 -7.904687831136230081e-01 -1.482875750767921330e-01 -3.388080716431153827e-01 -3.408487646965160933e-01 1.496932758040775968e-01 7.209578136637331269e-01 1.376830357743891731e-01 1.413591505618777000e-01 -5.008492637184529528e-01 1.499598521530373763e+00
9.840167226030773762e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 7.932120105841776736e-01 -3.058289282553238175e-01 -3.077376624015544238e-01 -7.917700625990081731e-01 -1.469662352373627412e-01 -3.373492702974598134e-01 -3.394446433632102300e-01 1.483246579348134198e-01 7.221594639906019353e-01 1.363132372647644086e-01 1.415272987446336561e-01 -5.008617254938453334e-01 1.499648988980839315e+00
