# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
8.099731077220615472e-01 1.546366646501353989e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.456058897293606182e-06 1.030397003996031174e-07 -4.689391847106314932e-08 -5.654686587065262976e-08 -9.556527407225055756e-08 9.593581627903189684e-08 -4.170838927833539067e-08 -6.032314007535965629e-08 8.933074558087726880e-01 9.917355085487923258e-03 9.677518910573938704e-02 -7.428696299233220612e-01 -1.441943010583652374e+00
8.142180739386717381e-01 1.692612414149761390e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.594271443337672002e-06 1.164114244730871037e-07 -5.005042139072222330e-08 -6.108496028545249332e-08 -1.043861232066200178e-07 1.086390489077412938e-07 -4.442931972098911711e-08 -6.513508225793000302e-08 8.940823705682733324e-01 1.009287507263721337e-02 9.582475435908945072e-02 -7.416998824044328531e-01 -1.434192117062197847e+00
8.184630401552819290e-01 1.840866527754555419e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.734330279419775658e-06 1.303817804173889630e-07 -5.326753027645083476e-08 -6.584639966123291947e-08 -1.134110001756470209e-07 1.219202964807649797e-07 -4.718613563341824235e-08 -7.017687670767594400e-08 8.947366130546167140e-01 1.029215249984030862e-02 9.497123444554297911e-02 -7.403940941499850270e-01 -1.426919969003254796e+00
8.227080063718920089e-01 2.069850531897248120e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.949860152163698051e-06 1.505481519972231361e-07 -5.879343298287043765e-08 -7.370910150093501790e-08 -1.280307879191121540e-07 1.409773272452439381e-07 -5.195941329302600385e-08 -7.850971447158642824e-08 8.947846459385173645e-01 1.053386623912308528e-02 9.468148782235955019e-02 -7.388463609146649347e-01 -1.420789448898010621e+00
8.269529725885021998e-01 2.298834536039946327e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.164998739129582279e-06 1.715419218877034126e-07 -6.397660940308500878e-08 -8.149253436921111771e-08 -1.431094342445079987e-07 1.608279573547852214e-07 -5.639218286785337917e-08 -8.673823210395555956e-08 8.945510026503808998e-01 1.079535007392876458e-02 9.465364727569033909e-02 -7.370244198482054365e-01 -1.414962330509271116e+00
8.311979388051122797e-01 2.527818540182638605e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.379570839692221415e-06 1.933522655246698413e-07 -6.871040315107689301e-08 -8.914521259586934470e-08 -1.588228293514487207e-07 1.814513749199460543e-07 -6.038326267484266634e-08 -9.480130462373308645e-08 8.939796165818254536e-01 1.107733902650105684e-02 9.494304439167348952e-02 -7.348294717714822788e-01 -1.409390525190328258e+00
8.354429050217224706e-01 2.756802544325337235e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.593961702501104958e-06 2.158777179560271898e-07 -7.314118639504320237e-08 -9.661410396452323020e-08 -1.747820146853472823e-07 2.027689307131713724e-07 -6.408317123993779584e-08 -1.026588143591870674e-07 8.934157787136884910e-01 1.135656949164799874e-02 9.522765179466351204e-02 -7.326928860935318921e-01 -1.404079951397821269e+00
8.396878712383325505e-01 3.026593362265507789e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.846560320675593098e-06 2.423104080739849414e-07 -7.833206920260309616e-08 -1.052851009063832206e-07 -1.935838974683726834e-07 2.277773923276750741e-07 -6.842467121723815942e-08 -1.117847146104364615e-07 8.928604940120333788e-01 1.163012163739240296e-02 9.550938435057421128e-02 -7.306374672651615443e-01 -1.399065975616410773e+00
8.439328374549427414e-01 3.382214685129048226e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.179672481811120699e-06 2.763872430545276996e-07 -8.534983913616830679e-08 -1.166051367416659608e-07 -2.181639283175643226e-07 2.599918086151036081e-07 -7.433638884516951712e-08 -1.237159638112650411e-07 8.923203674174970956e-01 1.189075142541204042e-02 9.578888115709086049e-02 -7.287240778705582622e-01 -1.394448602529240855e+00
8.481778036715528213e-01 3.737836007992579346e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.512479253351321163e-06 3.116811896219754668e-07 -9.188928327532321953e-08 -1.276629887561601880e-07 -2.431577332162957363e-07 2.933886510170127482e-07 -7.978692842672019236e-08 -1.353494827891597699e-07 8.917775653173876105e-01 1.215968342885213188e-02 9.606275125376026458e-02 -7.267581741572248788e-01 -1.389835927386356307e+00
8.524227698881630122e-01 4.093457330856119782e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.844425224162984393e-06 3.481155425232891179e-07 -9.802252618197173240e-08 -1.384091983609539674e-07 -2.691153810341153012e-07 3.278510730641168890e-07 -8.485215317659471968e-08 -1.466424326691663541e-07 8.909766755079783218e-01 1.244977402821583964e-02 9.657355046380583508e-02 -7.248916808727713379e-01 -1.385754611985570817e+00
8.566677361047732031e-01 4.449078653719660219e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.175175803476964952e-06 3.856150394854875595e-07 -1.036104613000989862e-07 -1.488251605169823331e-07 -2.963666290047908716e-07 3.632830088110839298e-07 -8.939585630826801509e-08 -1.575628804170582784e-07 8.898357220632888698e-01 1.276253227565488785e-02 9.740174566105624931e-02 -7.229001518906561508e-01 -1.382092840439789860e+00
8.609127023213832830e-01 4.923891793945328335e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.616460704461788327e-06 4.346595318371011106e-07 -1.113800859589779989e-07 -1.629273424474900308e-07 -3.329886109495869910e-07 4.095536224942406752e-07 -9.576028363996320927e-08 -1.723570850195569353e-07 8.884242720536026372e-01 1.309533404116933544e-02 9.848039390522803083e-02 -7.207555864224172160e-01 -1.378717441435564295e+00
8.651576685379934739e-01 5.471697867013664811e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.125174463613511764e-06 4.918095789190029139e-07 -1.200731231491989927e-07 -1.790117259378199206e-07 -3.757066774147957236e-07 4.634662567672703209e-07 -1.028476943096153020e-07 -1.892163925805257144e-07 8.869811657484084622e-01 1.343834305119283486e-02 9.958049120039870472e-02 -7.185180625995112313e-01 -1.375310404689217281e+00
8.694026347546035538e-01 6.019503940081986888e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.632858211621728137e-06 5.507587462918009912e-07 -1.280068600842278820e-07 -1.946221940796720212e-07 -4.196218897654546926e-07 5.190822219566135168e-07 -1.092104385325131999e-07 -2.055420147464182441e-07 8.855304867169193628e-01 1.379084354749566740e-02 1.006786697355849663e-01 -7.162117482914234223e-01 -1.371860005068669341e+00
8.736476009712137447e-01 6.567310013150323364e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.139169892403528263e-06 6.114566960732296276e-07 -1.350496886266924549e-07 -2.097149394628853334e-07 -4.650742665230214422e-07 5.763290368850957196e-07 -1.147223396865144321e-07 -2.212770461694044039e-07 8.839761944758356416e-01 1.415673999626045239e-02 1.018670655279039078e-01 -7.137116288197148384e-01 -1.368371480213395053e+00
8.778925671878239356e-01 7.115116086218659840e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.643975643163822198e-06 6.724643939387475854e-07 -1.411518525656364109e-07 -2.236948190122090246e-07 -5.121096787437056159e-07 6.337633047337210614e-07 -1.193907087664190876e-07 -2.358236999586163574e-07 8.822655311510608778e-01 1.449443935332694194e-02 1.032400294956121733e-01 -7.112859166416316548e-01 -1.365508700636432371e+00
8.821375334044340155e-01 7.928432953425278913e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.394706493027937956e-06 7.582057742726157350e-07 -1.513111812277876659e-07 -2.443536964068552309e-07 -5.803070163579425856e-07 7.143288585052053415e-07 -1.274532212182564395e-07 -2.574051318042357008e-07 8.803550858085233966e-01 1.478719298121941063e-02 1.048577212102571876e-01 -7.090073580813065490e-01 -1.363510497368836560e+00
8.863824996210440954e-01 8.765417908188401433e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.165900654456534740e-06 8.469018235643790474e-07 -1.607768556608371203e-07 -2.641603130370163207e-07 -6.519785168473442937e-07 7.975728611386710623e-07 -1.348894997697257801e-07 -2.780832273894796381e-07 8.784662892828395409e-01 1.505512829028957458e-02 1.064785824268708880e-01 -7.069288405240097273e-01 -1.361894273841899761e+00
8.906274658376542863e-01 9.602402862951545977e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.934946679856038836e-06 9.371056539151950243e-07 -1.688774367078672909e-07 -2.826344177466883078e-07 -7.259813885268602625e-07 8.821405050802281702e-07 -1.410783698045530038e-07 -2.973151157471725069e-07 8.765125655455677789e-01 1.533000102040659070e-02 1.081574334340256321e-01 -7.047009272294767479e-01 -1.360212805947335069e+00
8.948724320542644772e-01 1.043938781771469052e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.701615993397546753e-06 1.028882941804051597e-06 -1.755265081229464313e-07 -2.997344841143678290e-07 -8.025506689251551511e-07 9.680807306506533065e-07 -1.459395356098201023e-07 -3.150494129302975465e-07 8.744713523781725284e-01 1.561579724751172883e-02 1.099128503743157376e-01 -7.022626094389086138e-01 -1.358411169478550118e+00
8.991173982708745571e-01 1.136960719690324355e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.055111246351708532e-05 1.131209103127819553e-06 -1.817059374351332483e-07 -3.178909035053528163e-07 -8.902841850468124298e-07 1.063730250856958179e-06 -1.502179931446314878e-07 -3.337969161377103196e-07 8.721393384251813208e-01 1.592129773723471864e-02 1.119393638375839606e-01 -6.992869684669010821e-01 -1.356425434290914334e+00
9.033623644874848591e-01 1.263800454307377913e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.170985964983569537e-05 1.269205721392299243e-06 -1.937917263626842923e-07 -3.435825009516008848e-07 -1.009322352194744094e-06 1.192612497698906726e-06 -1.596241424923437366e-07 -3.606234586189603328e-07 8.695719497083247429e-01 1.625719384630460243e-02 1.141708564453706581e-01 -6.978357132199292101e-01 -1.356208016608027478e+00
9.076073307040949389e-01 1.390640188924428084e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.286451510397152696e-05 1.409553039544029388e-06 -2.047144849434158715e-07 -3.671879629902040808e-07 -1.132737954650305529e-06 1.323473453812433621e-06 -1.680523270649230074e-07 -3.852748034759236336e-07 8.669581977355681479e-01 1.660576298122504874e-02 1.164360392832068103e-01 -6.966301427140439984e-01 -1.356255038042504246e+00
9.118522969207050188e-01 1.517479923541481474e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.401506222075810257e-05 1.552243413843084689e-06 -2.145285375670389434e-07 -3.886833308936226906e-07 -1.260550132668201631e-06 1.456299133635471714e-06 -1.755616871235069297e-07 -4.077306680461350789e-07 8.643097623803677187e-01 1.696609684150904990e-02 1.187241407781232383e-01 -6.956442685755783728e-01 -1.356526807119983635e+00
9.160972631373152097e-01 1.644319658158534863e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.516136099313686154e-05 1.697230914032642471e-06 -2.227908139163473834e-07 -4.079837366286607373e-07 -1.392899833873697507e-06 1.591039940695491056e-06 -1.817233767149528560e-07 -4.278611332039817348e-07 8.616194045896740095e-01 1.733740984563694049e-02 1.210431855646890431e-01 -6.945851304309529350e-01 -1.356739798415193876e+00
9.203422293539252896e-01 1.803962153269298286e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.660518341679176557e-05 1.878650852797816651e-06 -2.337073740933089870e-07 -4.328944048624918757e-07 -1.558296351719838214e-06 1.759651759268231285e-06 -1.899575567180804827e-07 -4.538461622069654117e-07 8.588797191271348996e-01 1.772042669914224156e-02 1.233998541737228588e-01 -6.934341116166564678e-01 -1.356883000974080211e+00
9.245871955705353695e-01 1.994611225734770640e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.833166307057169667e-05 2.083732786097481825e-06 -2.477782944673283708e-07 -4.575739113879093656e-07 -1.752871239214998290e-06 1.949600627519267816e-06 -2.013332374332496032e-07 -4.799269478214493491e-07 8.562644526658835797e-01 1.795755166502378472e-02 1.257779956690926459e-01 -6.940035149197810727e-01 -1.359538415967808778e+00
9.288321617871455604e-01 2.185260298200247738e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.005290408996179046e-05 2.288674999344881582e-06 -2.600409358353501343e-07 -4.775083255340723829e-07 -1.952887547629957681e-06 2.138918193231631537e-06 -2.113599165298670132e-07 -5.011209054726403386e-07 8.536579686494911723e-01 1.818612902857270550e-02 1.281559023219361326e-01 -6.949048668295869646e-01 -1.362586961035567645e+00
9.330771280037557514e-01 2.375909370665724835e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.176883016245957360e-05 2.493683045140736808e-06 -2.705013857341136500e-07 -4.926966233573008279e-07 -2.158437765042311455e-06 2.327798830470184353e-06 -2.200500608928317484e-07 -5.174246154641945385e-07 8.510557923963413263e-01 1.841231512628552572e-02 1.305318924773731515e-01 -6.961259846517143801e-01 -1.365983843658413521e+00
9.373220942203658312e-01 2.566558443131196850e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.347918903256318251e-05 2.699530692939399034e-06 -2.791014581536726871e-07 -5.033872382745290918e-07 -2.369826954701512158e-06 2.516990759484424748e-06 -2.273270652116803153e-07 -5.290763955477582828e-07 8.484472807982673670e-01 1.864658767261978892e-02 1.329061315291128476e-01 -6.975824852063708947e-01 -1.369592931635913224e+00
9.415670604369760222e-01 2.833188069849542091e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.587962244320964292e-05 2.986699631890791690e-06 -2.944020960870608213e-07 -5.237279571942616521e-07 -2.656738272929928922e-06 2.781574163235969991e-06 -2.402932296590933331e-07 -5.510194773236121425e-07 8.459449773774775361e-01 1.888234960633919726e-02 1.351726730161832701e-01 -6.995821543213989191e-01 -1.373591512217218646e+00
9.458120266535861020e-01 3.117405239486434305e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.843534565942995056e-05 3.292587386640522310e-06 -3.094662616916409087e-07 -5.437077350300694368e-07 -2.965760994684270704e-06 3.063031838198285989e-06 -2.530419499158761561e-07 -5.725910716664592223e-07 8.435719583305052449e-01 1.910823362820815094e-02 1.373198080412866007e-01 -7.014030246671814073e-01 -1.377319176895943187e+00
9.500569928701962930e-01 3.401622409123333633e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.098681151685260917e-05 3.599843681125401731e-06 -3.231380495044090040e-07 -5.586913041002150628e-07 -3.279434265063848488e-06 3.345338869588177393e-06 -2.648951995391535683e-07 -5.890617821222954251e-07 8.413749638496819117e-01 1.932683158732780015e-02 1.392982045629903021e-01 -7.037274352795959143e-01 -1.381350011808356371e+00
9.543019590868064839e-01 3.685839578760233639e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.353128445966877989e-05 3.908187352860698111e-06 -3.345191956577380228e-07 -5.676832762367870914e-07 -3.600486825275298036e-06 3.628022121658637490e-06 -2.750676936490109741e-07 -5.993476378068648793e-07 8.391758864436482668e-01 1.955106476227260956e-02 1.412730487940791202e-01 -7.064312802673056169e-01 -1.385745964297599997e+00
9.585469253034165638e-01 3.985018481717200988e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.619821637201072324e-05 4.232399254924912083e-06 -3.555529438387382837e-07 -5.742465406936612135e-07 -3.950054160283809652e-06 3.923937631919097299e-06 -2.950757895699321970e-07 -6.082244207447884693e-07 8.366807930469726262e-01 1.980886876102047264e-02 1.435103381920068977e-01 -7.135178818972517378e-01 -1.394833633515450755e+00
9.627918915200266436e-01 4.405257520421617816e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.995288779737124230e-05 4.686067246528757665e-06 -3.895331853978812142e-07 -5.913692498051091670e-07 -4.431960688253563333e-06 4.338658890472387963e-06 -3.268766374916247016e-07 -6.289734553195779999e-07 8.341077065985440520e-01 2.008044030081691800e-02 1.458118531006390439e-01 -7.225690344077880800e-01 -1.405946259740128212e+00
9.670368577366368346e-01 4.825496559126045485e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.369551670706316415e-05 5.135658854689268663e-06 -4.253171869204812478e-07 -5.982570701535634443e-07 -4.926067751334187273e-06 4.747989247222262890e-06 -3.615175657609335622e-07 -6.397554503989148961e-07 8.315126909244066056e-01 2.033441242794062354e-02 1.481528966476527709e-01 -7.339635367850454450e-01 -1.419582246852085783e+00
9.712818239532470255e-01 5.245735597830473155e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.742727564310175297e-05 5.579614465378640002e-06 -4.616605071250546792e-07 -5.941261600971548715e-07 -5.431104360380582188e-06 5.150487864836057186e-06 -3.978588530979181854e-07 -6.396608304037533867e-07 8.289359977094979959e-01 2.056559638561467063e-02 1.504984059048873335e-01 -7.475468787027041984e-01 -1.435555793192043739e+00
9.755267901698571054e-01 5.665974636534889305e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.115072769766528562e-05 6.017912861664423207e-06 -4.996788713926016429e-07 -5.788985285782257010e-07 -5.944517444571849487e-06 5.546297356180155323e-06 -4.370361852554847570e-07 -6.287282731297873392e-07 8.264569742881767711e-01 2.077202877663765837e-02 1.527709969351855601e-01 -7.639405683611573128e-01 -1.454380134349193110e+00
9.797717563864671853e-01 6.166183117408728458e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.558377490002957297e-05 6.539582502621494631e-06 -5.453864877246181613e-07 -5.614703785400569368e-07 -6.554556518044346330e-06 6.017438159742844733e-06 -4.841207427711451627e-07 -6.164497766567064166e-07 8.239835288474134378e-01 2.098431071097406689e-02 1.550321604416124988e-01 -7.826535700392989181e-01 -1.475501316329944634e+00
9.840167226030773762e-01 6.782447176158187309e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.104798180957454517e-05 7.182470801307371012e-06 -6.021496343847895693e-07 -5.420362685685150840e-07 -7.303423960601295050e-06 6.598285536488865958e-06 -5.424489793048239625e-07 -6.033857111057860088e-07 8.215151654961094785e-01 2.120268004268599862e-02 1.572821544612045264e-01 -8.039867369829291066e-01 -1.499219719798142947e+00
