# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
7.845033104224007348e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.978423547416813921e-01 8.971787815786157194e-02 -5.997614690571127782e-02 -9.082597166529394750e-01 -1.073858297637069054e-01 8.164102343100955450e-02 -6.398122710036634186e-02 8.791670175779853214e-02 8.213515213606847887e-01 1.500995850507041984e-02 1.636385201342447915e-01 -5.526910714932625757e-01 -9.283654260484440479e-02
7.887482766390109257e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.994398226215114533e-01 9.044195455547426876e-02 -5.621863400495895335e-02 -9.105770416977927439e-01 -1.058641609835765662e-01 8.244776970503525648e-02 -6.014743802488530661e-02 8.582365224344816468e-02 8.247414126688588087e-01 1.449413444772644499e-02 1.607644528834147324e-01 -5.515273963839222304e-01 -9.480288044154694393e-02
7.929932428556210056e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.008965297674076389e-01 9.152227335814941411e-02 -5.263569354682576251e-02 -9.119767979770467825e-01 -1.045123696206389646e-01 8.359651651184871191e-02 -5.653708668786049107e-02 8.462865316483478284e-02 8.272315400756120596e-01 1.413483204214070234e-02 1.586336278822472468e-01 -5.505778368129896627e-01 -9.777406615691452973e-02
7.972382090722311965e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.021574326616770279e-01 9.275059842236453578e-02 -4.888982574963208344e-02 -9.134141358150611456e-01 -1.033643124091882526e-01 8.488153760333304321e-02 -5.276148700909542855e-02 8.341176594989579973e-02 8.296031526915097487e-01 1.381517685801072690e-02 1.565816704504795209e-01 -5.496318540691847998e-01 -1.016248710486371554e-01
8.014831752888412764e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.032683714156725108e-01 9.404181607514770780e-02 -4.500071271064866318e-02 -9.148544284865308684e-01 -1.023695075100413410e-01 8.622125672464590884e-02 -4.884319003264393777e-02 8.220554280261023472e-02 8.318606517182582927e-01 1.352851482953123033e-02 1.546108334522104666e-01 -5.486658854928344597e-01 -1.065389169635373307e-01
8.057281415054514673e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.041579737508251835e-01 9.538970067552410281e-02 -4.093554255290118848e-02 -9.162898510928356721e-01 -1.015981980682526264e-01 8.760497999933102020e-02 -4.475042626399318435e-02 8.102079525119708359e-02 8.339318231759975664e-01 1.328189814267228576e-02 1.527862786813301565e-01 -5.476694342944931071e-01 -1.128695443715508340e-01
8.099731077220615472e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.050674877544040431e-01 9.675770106700876116e-02 -3.679192483756200949e-02 -9.177181016591986484e-01 -1.008094778171184924e-01 8.901136471663223526e-02 -4.058001319505685767e-02 7.985092667639907826e-02 8.360346849760285082e-01 1.305424091423403911e-02 1.509110741097374475e-01 -5.466550963280613074e-01 -1.200946432619439813e-01
8.142180739386717381e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.058457801912964680e-01 9.815191261120566335e-02 -3.293700750083704970e-02 -9.190433957967385492e-01 -1.001535874647974389e-01 9.043320688724883205e-02 -3.669975366691839713e-02 7.876871492243150974e-02 8.379579926301636839e-01 1.288014417986227747e-02 1.491618631899740421e-01 -5.457589028968420353e-01 -1.274335413358439473e-01
8.184630401552819290e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.063934686124044404e-01 9.957321020357763619e-02 -2.961270188733853420e-02 -9.202133418542802756e-01 -9.972905374473779727e-02 9.186240803696686663e-02 -3.335140102524808414e-02 7.781104320201252811e-02 8.395667253865812807e-01 1.277573028285168555e-02 1.476575443305670476e-01 -5.450685073457137708e-01 -1.341680716946573038e-01
8.227080063718920089e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 9.064553880940222630e-01 1.009525744793664109e-01 -2.685573993060805242e-02 -9.210168576065789203e-01 -9.978522565171957237e-02 9.321288545478777221e-02 -3.058565867385233325e-02 7.718595064004948880e-02 8.404230378307071536e-01 1.276944338294676642e-02 1.468075187863460696e-01 -5.445838112931428165e-01 -1.407443282728483569e-01
